Shipment_ID,Origin,Destination,Distance_Miles,Weight_Lbs,Transport_Mode,Carrier,Lead_Time_Days,Fuel_Surcharge_Rate,Is_Urgent,Actual_Price_USD,Predicted_Price_USD
SHP100740,New York,Atlanta,1972.0,10894.0,Air Freight,USPS,3,0.39,1,9411.55,9219.084899999994
SHP100741,Houston,Chicago,1927.0,14479.0,LTL,DHL Express,6,0.34,0,4111.14,4051.421600000001
SHP100742,Houston,Chicago,1976.0,2424.0,LTL,DHL Express,6,0.25,0,3215.22,3224.7902999999974
SHP100743,Atlanta,Houston,1773.0,2322.0,LTL,FedEx,8,0.41,0,2853.9,2875.193599999999
SHP100744,Chicago,Atlanta,1829.0,1016.0,LTL,USPS,2,0.15,0,2909.54,2951.6153999999997
SHP100745,Houston,Atlanta,1757.0,939.0,Air Freight,DHL Express,1,0.22,0,6101.02,6321.3408000000045
SHP100746,Los Angeles,Chicago,2382.0,3913.0,LTL,FedEx,4,0.32,0,3963.33,3980.6055000000024
SHP100747,Miami,Chicago,1506.0,6204.0,Truckload,USPS,7,0.26,0,4024.77,3969.5631000000008
SHP100748,Chicago,Atlanta,1856.0,3450.0,Air Freight,UPS,11,0.33,1,7630.58,7543.894799999993
SHP100749,Chicago,Miami,1612.0,8276.0,Air Freight,UPS,10,0.16,0,6964.73,7208.500499999998
SHP100750,Chicago,Miami,1657.0,4592.0,Truckload,FedEx,3,0.18,0,4051.69,4090.9754000000016
SHP100751,Atlanta,New York,2099.0,3573.0,Air Freight,UPS,3,0.19,0,7758.86,7929.71109999999
SHP100752,Houston,Los Angeles,2453.0,1813.0,Air Freight,DHL Express,5,0.21,0,8541.94,8674.46939999999
SHP100753,Atlanta,Miami,1620.0,3341.0,Truckload,USPS,5,0.29,0,3841.77,3937.9172000000003
SHP100754,Houston,Chicago,1805.0,2538.0,Truckload,DHL Express,13,0.38,0,4295.79,4268.254699999994
SHP100755,Atlanta,Miami,1720.0,10942.0,Truckload,DHL Express,10,0.42,0,4971.84,4956.4866000000075
SHP100756,Atlanta,New York,2053.0,1608.0,Truckload,UPS,3,0.4,1,5099.2,5042.626300000004
SHP100757,Miami,New York,1803.0,7470.0,Truckload,DHL Express,9,0.21,0,4333.45,4396.353000000005
SHP100758,Los Angeles,Houston,2457.0,6171.0,LTL,UPS,4,0.28,0,4232.43,4249.851099999997
SHP100759,Atlanta,Miami,1535.0,2326.0,LTL,USPS,13,0.21,0,2533.1,2629.0135000000028
SHP100760,Miami,Chicago,1703.0,12248.0,LTL,USPS,13,0.23,1,3934.81,3950.003999999998
SHP100761,New York,Chicago,2064.0,7470.0,LTL,DHL Express,3,0.3,0,3533.52,3595.6615000000006
SHP100762,Los Angeles,Atlanta,2367.0,7470.0,LTL,FedEx,11,0.17,0,3681.89,3921.3505000000046
SHP100763,Atlanta,Chicago,1798.0,7470.0,LTL,UPS,2,0.22,0,3379.26,3441.3172000000027
SHP100764,Chicago,Houston,1866.0,9661.0,Truckload,UPS,10,0.43,0,5043.34,5239.514000000002
SHP100765,New York,Houston,1934.0,5459.0,LTL,DHL Express,13,0.29,0,3377.3,3347.9850999999953
SHP100766,New York,Chicago,1860.0,9720.0,Air Freight,UPS,11,0.28,0,7869.78,7898.371200000015
SHP100767,Miami,Chicago,1558.0,12156.0,LTL,UPS,9,0.15,1,3732.5,3799.712599999999
SHP100768,New York,Atlanta,1948.0,11984.0,LTL,FedEx,4,0.22,1,4263.25,4273.482799999999
SHP100769,Los Angeles,Chicago,2300.0,13489.0,Truckload,FedEx,3,0.41,0,6490.92,6482.884499999999
SHP100770,Atlanta,Houston,1970.0,7919.0,Truckload,DHL Express,7,0.2,1,5652.16,5386.290899999994
SHP100771,Atlanta,Houston,1923.0,3006.0,LTL,FedEx,8,0.27,0,3150.14,3152.9564000000055
SHP100772,Chicago,New York,2065.0,7760.0,Air Freight,DHL Express,11,0.15,0,8275.87,8354.635299999998
SHP100773,Miami,New York,1768.0,6067.0,Air Freight,USPS,2,0.29,0,7123.81,7254.385800000005
SHP100774,Chicago,Los Angeles,2370.0,9624.0,LTL,DHL Express,7,0.16,0,4432.31,4393.388599999999
SHP100775,New York,Atlanta,2016.0,10816.0,LTL,USPS,12,0.4,1,4292.05,4205.200299999996
SHP100776,Chicago,New York,1943.0,3434.0,Air Freight,DHL Express,5,0.4,0,7215.73,7326.365099999992
SHP100777,Los Angeles,New York,2503.0,14460.0,Truckload,UPS,11,0.39,0,6973.74,6778.459399999996
SHP100778,Atlanta,Chicago,1894.0,9811.0,Truckload,FedEx,5,0.24,0,5166.24,5199.502099999995
SHP100779,New York,Chicago,1935.0,10136.0,Air Freight,USPS,3,0.4,0,8484.23,8480.019899999992
SHP100780,Chicago,New York,2069.0,10485.0,LTL,DHL Express,5,0.31,0,4004.35,3970.3932999999965
SHP100781,Miami,Atlanta,1677.0,10108.0,LTL,FedEx,12,0.26,0,3380.28,3379.928200000005
SHP100782,Los Angeles,Chicago,2240.0,78.0,LTL,DHL Express,2,0.34,0,3522.64,3562.179100000006
SHP100783,Los Angeles,Miami,1980.0,7470.0,Truckload,FedEx,4,0.15,1,5648.43,5454.179599999998
SHP100784,Chicago,Atlanta,1816.0,9262.0,Truckload,FedEx,6,0.19,1,5436.06,5368.472099999998
SHP100785,Atlanta,New York,1970.0,10305.0,Truckload,DHL Express,1,0.37,0,5487.98,5463.222399999994
SHP100786,Chicago,Los Angeles,2339.0,9688.0,LTL,USPS,10,0.22,1,4669.3,4516.626199999997
SHP100787,New York,Los Angeles,2561.0,7806.0,LTL,USPS,4,0.33,0,4592.87,4473.917599999998
SHP100788,Chicago,Los Angeles,2314.0,6998.0,LTL,UPS,6,0.27,0,4085.79,4040.3703999999957
SHP100789,Los Angeles,New York,2356.0,11906.0,Truckload,FedEx,9,0.41,0,6369.65,6420.053600000006
SHP100790,Chicago,Los Angeles,2436.0,11229.0,Truckload,UPS,11,0.44,0,6485.58,6461.930199999998
SHP100791,Atlanta,New York,1851.0,5805.0,LTL,UPS,11,0.42,0,3331.82,3338.063900000003
SHP100792,Miami,Houston,1592.0,3652.0,Air Freight,DHL Express,13,0.23,0,5991.86,6076.960199999992
SHP100793,Houston,Chicago,1830.0,5112.0,LTL,DHL Express,2,0.21,0,3267.69,3252.9964000000023
SHP100794,Chicago,Houston,1750.0,11927.0,Air Freight,DHL Express,11,0.29,0,7988.89,8000.216100000006
SHP100795,Atlanta,Miami,1547.0,8121.0,LTL,FedEx,7,0.15,0,3010.33,3035.7914999999985
SHP100796,Atlanta,Los Angeles,2342.0,7294.0,Truckload,DHL Express,6,0.16,0,5760.23,5755.189199999994
SHP100797,Miami,Los Angeles,2149.0,6422.0,LTL,DHL Express,2,0.32,0,3894.7,3888.6384000000053
SHP100798,Los Angeles,Chicago,2382.0,7155.0,Air Freight,FedEx,8,0.31,0,9091.31,9153.822200000015
SHP100799,Atlanta,Chicago,1814.0,11610.0,LTL,FedEx,7,0.45,0,3781.9,3777.5092000000027
SHP100800,Atlanta,Chicago,1822.0,3631.0,LTL,USPS,11,0.21,0,3070.92,3107.268500000001
SHP100801,Atlanta,New York,1869.0,2812.0,LTL,DHL Express,5,0.23,0,3030.37,3057.5944
SHP100802,Atlanta,Houston,1790.0,12279.0,LTL,DHL Express,12,0.18,1,4067.76,4061.740199999998
SHP100803,New York,Los Angeles,2367.0,622.0,LTL,DHL Express,5,0.43,0,3714.32,3735.065600000004
SHP100804,New York,Atlanta,1997.0,7755.0,Air Freight,USPS,7,0.38,0,8182.04,8119.898700000002
SHP100805,Los Angeles,Atlanta,2451.0,13944.0,LTL,DHL Express,9,0.4,0,4735.14,4748.868200000006
SHP100806,Chicago,Houston,1754.0,12330.0,Truckload,USPS,11,0.42,1,5743.67,5632.058299999999
SHP100807,Atlanta,Los Angeles,2339.0,664.0,Truckload,UPS,9,0.31,0,5023.14,5192.407200000004
SHP100808,Miami,Houston,1610.0,4100.0,Truckload,USPS,9,0.29,0,3986.6,4043.7241999999987
SHP100809,Chicago,Atlanta,1889.0,375.0,LTL,UPS,6,0.25,1,3322.4,3319.380700000001
SHP100810,Miami,New York,1635.0,3790.0,LTL,DHL Express,10,0.33,0,2800.5,2887.8223000000003
SHP100811,Chicago,Los Angeles,2407.0,408.0,Truckload,UPS,6,0.29,0,5210.83,5379.610400000001
SHP100812,Los Angeles,Houston,2378.0,3827.0,Air Freight,USPS,3,0.29,0,8666.62,8612.071699999995
SHP100813,Atlanta,Chicago,1978.0,5956.0,LTL,FedEx,1,0.43,0,3482.37,3497.4776999999985
SHP100814,Atlanta,Houston,1796.0,10613.0,LTL,UPS,7,0.45,0,3710.79,3660.8841999999977
SHP100815,Houston,New York,2074.0,1771.0,LTL,UPS,4,0.39,0,3322.1,3330.1052999999984
SHP100816,Miami,Los Angeles,1970.0,1399.0,Air Freight,DHL Express,1,0.38,0,6978.27,7539.513699999995
SHP100817,Chicago,Los Angeles,2260.0,3746.0,LTL,USPS,8,0.35,0,3738.54,3751.8334999999975
SHP100818,Chicago,Atlanta,1734.0,3946.0,LTL,UPS,12,0.2,0,2972.23,2982.2551000000017
SHP100819,New York,Atlanta,1862.0,4310.0,Air Freight,UPS,6,0.17,0,7034.56,7067.025500000006
SHP100820,Houston,Miami,1636.0,9838.0,LTL,UPS,6,0.36,0,3375.9,3369.1886000000018
SHP100821,New York,Chicago,1989.0,9869.0,LTL,UPS,2,0.37,1,4177.29,4176.692199999996
SHP100822,New York,Miami,1657.0,6991.0,Truckload,FedEx,1,0.16,0,4361.09,4237.615400000001
SHP100823,New York,Houston,1935.0,7470.0,Air Freight,USPS,13,0.43,1,9418.3,8314.624399999997
SHP100824,Miami,New York,1666.0,13514.0,LTL,DHL Express,2,0.18,0,3758.22,3714.9400999999943
SHP100825,Miami,Los Angeles,2084.0,3858.0,LTL,DHL Express,4,0.24,0,3503.32,3508.449900000004
SHP100826,Los Angeles,Atlanta,2244.0,5296.0,LTL,FedEx,2,0.35,0,3936.32,3889.0053000000003
SHP100827,Los Angeles,Miami,2045.0,8434.0,LTL,USPS,1,0.2,0,3826.7,3713.309200000004
SHP100828,New York,Miami,1703.0,10916.0,Truckload,UPS,7,0.17,0,4866.52,4888.622200000004
SHP100829,Houston,Miami,1494.0,3895.0,LTL,FedEx,11,0.25,0,2611.8,2819.5607000000014
SHP100830,Chicago,Houston,1955.0,2627.0,LTL,USPS,11,0.38,1,3558.33,3485.7046
SHP100831,Miami,Houston,1511.0,141.0,LTL,UPS,12,0.27,0,2373.39,2445.5737000000036
SHP100832,Houston,New York,1935.0,4284.0,Truckload,FedEx,8,0.35,0,4756.23,4701.164499999995
SHP100833,Atlanta,New York,2054.0,8722.0,Truckload,USPS,6,0.32,0,5420.27,5418.495200000005
SHP100834,Miami,Los Angeles,2154.0,6642.0,Air Freight,DHL Express,4,0.16,1,9220.07,9091.709199999985
SHP100835,Miami,Atlanta,1664.0,13694.0,LTL,DHL Express,6,0.45,0,3674.9,3683.2365000000013
SHP100836,Los Angeles,Chicago,2391.0,11158.0,Air Freight,USPS,3,0.16,0,9939.84,9752.790499999996
SHP100837,Chicago,Houston,1860.0,12677.0,Air Freight,DHL Express,12,0.44,0,8523.56,8501.1209
SHP100838,Chicago,Houston,1853.0,8178.0,LTL,USPS,8,0.31,0,3527.24,3507.3364999999962
SHP100839,Atlanta,Houston,1782.0,7470.0,LTL,UPS,10,0.44,0,2845.75,3105.3576999999996
SHP100840,Atlanta,New York,2061.0,2563.0,LTL,USPS,13,0.18,0,3347.33,3352.332599999998
SHP100841,Miami,Los Angeles,2128.0,8218.0,LTL,UPS,13,0.3,0,3846.14,3885.892600000007
SHP100842,New York,Houston,1918.0,6911.0,LTL,FedEx,2,0.2,0,3515.92,3482.404399999999
SHP100843,Los Angeles,Miami,2185.0,9040.0,LTL,USPS,5,0.17,0,4081.36,4063.5437999999936
SHP100844,Los Angeles,Miami,1935.0,12812.0,LTL,FedEx,1,0.34,0,4150.87,4075.035799999998
SHP100845,Miami,Chicago,1735.0,14786.0,Air Freight,DHL Express,6,0.21,1,9358.86,8720.1147
SHP100846,Houston,Atlanta,1890.0,13800.0,LTL,UPS,2,0.33,0,4037.76,4033.0516000000016
SHP100847,New York,Chicago,2049.0,12191.0,Air Freight,USPS,4,0.18,0,8956.0,9035.7941
SHP100848,Miami,Atlanta,1705.0,654.0,Truckload,FedEx,6,0.25,0,3779.51,3794.7319000000034
SHP100849,New York,Los Angeles,2507.0,3029.0,Air Freight,UPS,10,0.38,0,8919.14,8951.281499999994
SHP100850,New York,Miami,1821.0,7190.0,Truckload,UPS,11,0.28,1,5199.62,5116.202599999998
SHP100851,New York,Atlanta,1865.0,7115.0,LTL,DHL Express,8,0.34,0,3496.05,3474.7462999999952
SHP100852,Miami,Atlanta,1731.0,4966.0,Truckload,DHL Express,12,0.34,0,4324.96,4315.384300000004
SHP100853,Los Angeles,Atlanta,2325.0,6850.0,LTL,UPS,8,0.4,0,4122.65,4089.084700000001
SHP100854,Los Angeles,Atlanta,2285.0,647.0,LTL,UPS,11,0.25,1,3880.27,3867.7579000000037
SHP100855,New York,Atlanta,2054.0,9774.0,Air Freight,USPS,6,0.36,0,8690.19,8728.021699999988
SHP100856,Houston,Atlanta,1838.0,7370.0,LTL,UPS,4,0.44,0,3552.6,3475.589999999999
SHP100857,Chicago,Atlanta,1963.0,8755.0,LTL,USPS,8,0.37,1,4014.19,4046.8622000000005
SHP100858,Miami,New York,1935.0,5672.0,Truckload,UPS,13,0.3,0,4189.99,4425.961899999997
SHP100859,Chicago,New York,1938.0,1927.0,Air Freight,DHL Express,8,0.34,0,6915.9,7383.914399999993
SHP100860,Houston,Los Angeles,2383.0,12214.0,Truckload,USPS,10,0.37,0,6485.66,6492.465
SHP100861,Miami,Chicago,1713.0,12085.0,LTL,FedEx,1,0.33,0,3623.68,3642.0799999999963
SHP100862,New York,Atlanta,2065.0,1749.0,Truckload,DHL Express,4,0.16,0,4536.17,4605.658399999998
SHP100863,Los Angeles,New York,2441.0,9271.0,LTL,USPS,4,0.21,0,4460.19,4452.715100000001
SHP100864,Chicago,Miami,1536.0,12837.0,Truckload,USPS,7,0.39,1,5328.68,5376.948099999997
SHP100865,Atlanta,New York,2021.0,5830.0,Air Freight,FedEx,11,0.23,0,7850.3,7972.4824999999955
SHP100866,Atlanta,Houston,1866.0,766.0,Truckload,USPS,7,0.37,0,4081.21,4348.481300000001
SHP100867,Houston,New York,2081.0,13479.0,Air Freight,UPS,13,0.26,0,9364.06,9233.403899999998
SHP100868,New York,Los Angeles,2571.0,13846.0,LTL,FedEx,11,0.31,0,5099.16,5012.988899999993
SHP100869,Chicago,Atlanta,1944.0,4136.0,Truckload,DHL Express,8,0.17,0,4594.15,4618.913500000004
SHP100870,New York,Los Angeles,2457.0,14986.0,Air Freight,DHL Express,11,0.2,0,10714.27,10333.676700000007
SHP100871,Chicago,Houston,1907.0,715.0,LTL,UPS,5,0.44,0,3017.04,3054.1046000000006
SHP100872,Houston,Los Angeles,2286.0,7896.0,Air Freight,DHL Express,7,0.42,0,9120.47,9105.626499999988
SHP100873,Houston,New York,2037.0,6661.0,LTL,USPS,8,0.35,1,4041.9,3987.072500000003
SHP100874,Atlanta,Miami,1713.0,7470.0,Truckload,USPS,9,0.29,1,5339.38,5062.422700000003
SHP100875,New York,Atlanta,1935.0,14655.0,Air Freight,UPS,3,0.35,0,9770.55,9345.386800000006
SHP100876,Miami,Los Angeles,1984.0,1129.0,Truckload,DHL Express,3,0.34,0,4388.01,4511.795500000003
SHP100877,Atlanta,Miami,1525.0,8469.0,LTL,DHL Express,4,0.32,0,3004.51,3066.680500000002
SHP100878,New York,Los Angeles,1935.0,8390.0,Truckload,UPS,5,0.17,0,6429.18,6016.719400000001
SHP100879,Atlanta,Miami,1552.0,1119.0,Truckload,FedEx,10,0.34,0,3408.73,3616.0322999999994
SHP100880,Miami,Chicago,1558.0,5313.0,Air Freight,DHL Express,1,0.38,0,6382.12,6379.799199999997
SHP100881,Los Angeles,Houston,2423.0,8001.0,LTL,FedEx,7,0.45,0,4498.73,4468.483299999998
SHP100882,Los Angeles,New York,2537.0,12969.0,LTL,DHL Express,9,0.15,0,4850.63,4886.433900000003
SHP100883,Los Angeles,Atlanta,2378.0,1413.0,Truckload,DHL Express,8,0.37,0,5192.76,5462.859000000001
SHP100884,Los Angeles,New York,2403.0,4558.0,LTL,DHL Express,5,0.32,0,4035.41,4014.8296999999984
SHP100885,Chicago,Atlanta,1753.0,1805.0,Truckload,DHL Express,4,0.28,0,4018.86,4008.456299999993
SHP100886,Los Angeles,New York,2539.0,569.0,Truckload,USPS,12,0.19,0,5404.33,5371.936000000002
SHP100887,Miami,Atlanta,1538.0,5513.0,Air Freight,FedEx,7,0.27,0,6278.11,6352.878899999991
SHP100888,Houston,Miami,1635.0,14772.0,Truckload,FedEx,5,0.26,0,5174.55,5192.940499999994
SHP100889,Houston,Miami,1496.0,11786.0,Truckload,DHL Express,7,0.24,1,5151.05,5165.651499999995
SHP100890,Chicago,New York,1853.0,10564.0,LTL,DHL Express,12,0.37,0,3707.0,3715.3099000000007
SHP100891,Los Angeles,Atlanta,2299.0,14738.0,LTL,FedEx,1,0.36,0,4762.3,4714.346799999995
SHP100892,Los Angeles,Miami,2166.0,7283.0,LTL,USPS,1,0.33,0,3906.07,3954.576299999999
SHP100893,Los Angeles,Chicago,2269.0,1152.0,LTL,UPS,10,0.43,1,3976.1,3863.0691
SHP100894,Atlanta,Houston,1784.0,647.0,Truckload,UPS,13,0.25,0,3871.42,3893.794699999999
SHP100895,New York,Los Angeles,2345.0,13997.0,Truckload,FedEx,3,0.22,0,6591.1,6593.899799999992
SHP100896,Atlanta,Chicago,1956.0,3323.0,Truckload,DHL Express,11,0.35,1,5021.87,5018.948999999999
SHP100897,New York,Houston,2067.0,12291.0,Air Freight,DHL Express,2,0.21,1,9882.48,9827.215599999989
SHP100898,Los Angeles,Chicago,2419.0,5831.0,Air Freight,USPS,2,0.24,1,9957.44,9850.650599999979
SHP100899,Los Angeles,Chicago,2238.0,10847.0,Air Freight,UPS,7,0.22,1,10148.13,9832.580299999989
SHP100900,Atlanta,Houston,1880.0,6306.0,Truckload,USPS,12,0.17,1,5147.85,5128.225099999993
SHP100901,Atlanta,New York,2094.0,7470.0,Truckload,UPS,10,0.4,0,5292.37,5187.5605
SHP100902,New York,Houston,1863.0,10430.0,LTL,FedEx,2,0.23,0,3753.2,3696.2363
SHP100903,Houston,Miami,1568.0,14262.0,LTL,UPS,11,0.29,0,3539.25,3571.7461
SHP100904,New York,Miami,1935.0,13067.0,LTL,USPS,4,0.16,0,3791.77,3871.152300000001
SHP100905,Atlanta,Chicago,1762.0,8830.0,Air Freight,USPS,2,0.36,0,7641.94,7598.792899999988
SHP100906,Miami,Houston,1642.0,7470.0,Air Freight,USPS,6,0.25,0,6688.0,6867.0521
SHP100907,Atlanta,Houston,1750.0,7470.0,LTL,FedEx,8,0.37,0,3672.42,3504.936900000002
SHP100908,Miami,Atlanta,1634.0,9649.0,LTL,UPS,10,0.27,0,3310.35,3306.301499999999
SHP100909,Chicago,Houston,1752.0,14207.0,Air Freight,UPS,4,0.21,0,8434.55,8333.913200000006
SHP100910,Atlanta,New York,1906.0,8052.0,LTL,USPS,5,0.3,0,3640.41,3589.2555999999972
SHP100911,Chicago,Houston,1964.0,4896.0,LTL,UPS,4,0.19,0,3450.99,3416.139999999997
SHP100912,Houston,New York,2058.0,12964.0,Air Freight,DHL Express,3,0.28,0,9299.25,9215.285399999999
SHP100913,New York,Miami,1795.0,11632.0,LTL,DHL Express,5,0.25,0,3790.2,3765.0561000000034
SHP100914,Miami,New York,1751.0,11682.0,LTL,DHL Express,9,0.42,0,3658.77,3655.523399999999
SHP100915,New York,Atlanta,1942.0,9871.0,Truckload,UPS,8,0.17,0,5278.61,5336.065499999992
SHP100916,Chicago,New York,1869.0,9236.0,Air Freight,FedEx,8,0.36,0,7961.75,8022.4528
SHP100917,Miami,Chicago,1647.0,13921.0,Truckload,FedEx,8,0.2,0,5222.92,5278.7015
SHP100918,New York,Miami,1628.0,4848.0,LTL,FedEx,12,0.25,0,2977.7,2942.3504000000034
SHP100919,Atlanta,Houston,1910.0,6655.0,LTL,FedEx,8,0.27,0,3466.43,3477.7459999999955
SHP100920,Los Angeles,Houston,2312.0,10301.0,LTL,DHL Express,7,0.42,1,4742.88,4694.820700000003
SHP100921,Chicago,Atlanta,1913.0,13517.0,Truckload,DHL Express,8,0.22,0,5674.06,5629.023400000002
SHP100922,New York,Chicago,1926.0,12814.0,Truckload,USPS,11,0.18,0,5521.73,5593.018599999998
SHP100923,Chicago,New York,2059.0,7470.0,LTL,UPS,8,0.25,0,3358.88,3473.749800000001
SHP100924,Chicago,Atlanta,1880.0,450.0,Air Freight,UPS,13,0.18,0,6381.93,6793.141099999999
SHP100925,Miami,Houston,1679.0,2905.0,LTL,FedEx,8,0.19,0,2818.48,2820.984500000002
SHP100926,Miami,Chicago,1727.0,10466.0,LTL,DHL Express,12,0.32,0,3503.66,3501.3649999999984
SHP100927,Los Angeles,Houston,2242.0,3462.0,LTL,FedEx,10,0.17,0,3624.32,3675.6114000000043
SHP100928,Atlanta,Miami,1720.0,106.0,LTL,USPS,7,0.16,0,2572.18,2616.235499999997
SHP100929,Chicago,Miami,1721.0,8072.0,Truckload,UPS,12,0.36,0,4635.12,4651.105999999997
SHP100930,New York,Atlanta,1867.0,7470.0,Truckload,UPS,1,0.26,0,4322.13,4510.928400000003
SHP100931,Houston,Miami,1562.0,4593.0,LTL,FedEx,4,0.19,0,2790.18,2793.5684999999967
SHP100932,Chicago,New York,2010.0,4348.0,Truckload,USPS,13,0.23,1,5305.32,5199.458400000002
SHP100933,Chicago,New York,2009.0,3818.0,LTL,UPS,13,0.34,0,3339.81,3361.844699999999
SHP100934,Los Angeles,Atlanta,2398.0,5802.0,Truckload,USPS,4,0.23,0,5716.7,5661.067100000003
SHP100935,Atlanta,Houston,1911.0,4883.0,Air Freight,USPS,5,0.3,0,7359.47,7385.4543999999905
SHP100936,Houston,Atlanta,1746.0,12539.0,LTL,FedEx,10,0.19,0,3669.1,3714.154699999999
SHP100937,Miami,Los Angeles,1988.0,1403.0,Truckload,DHL Express,6,0.33,0,4487.82,4522.755400000004
SHP100938,Miami,Atlanta,1708.0,10652.0,LTL,FedEx,4,0.24,0,3471.89,3480.4016999999994
SHP100939,New York,Atlanta,1919.0,5037.0,LTL,DHL Express,2,0.34,1,3805.07,3715.256800000005
SHP100940,Houston,New York,2076.0,6647.0,LTL,USPS,6,0.39,0,3828.47,3742.5052999999943
SHP100941,Miami,New York,1729.0,14741.0,Truckload,DHL Express,8,0.33,1,5895.5,5426.223600000002
SHP100942,New York,Chicago,1950.0,4361.0,Truckload,USPS,8,0.24,0,4724.37,4729.5297
SHP100943,Atlanta,Miami,1523.0,10844.0,LTL,UPS,7,0.23,1,3539.33,3535.2282999999984
SHP100944,New York,Atlanta,1933.0,7470.0,Air Freight,UPS,6,0.25,0,7113.84,7468.441999999998
SHP100945,Miami,New York,1762.0,72.0,Truckload,UPS,2,0.2,0,3884.05,3887.9079999999944
SHP100946,Los Angeles,Miami,2165.0,10444.0,Air Freight,FedEx,7,0.2,0,9124.35,9039.118099999987
SHP100947,Los Angeles,Chicago,2283.0,1259.0,Truckload,FedEx,11,0.39,0,5017.0,5307.601399999999
SHP100948,Los Angeles,Houston,2411.0,10538.0,Truckload,USPS,12,0.27,1,6633.24,6567.418800000006
SHP100949,Miami,Atlanta,1577.0,8990.0,LTL,UPS,5,0.28,0,3157.97,3213.077599999998
SHP100950,Los Angeles,Miami,2054.0,854.0,LTL,FedEx,6,0.33,0,3204.45,3246.1596000000036
SHP100951,Houston,Los Angeles,2220.0,8375.0,Air Freight,UPS,10,0.33,0,8876.98,8861.904799999991
SHP100952,Atlanta,Miami,1580.0,4466.0,LTL,FedEx,8,0.17,0,2797.78,2795.1029
SHP100953,New York,Chicago,1993.0,10679.0,Air Freight,DHL Express,8,0.4,0,8636.32,8658.63169999999
SHP100954,New York,Chicago,2067.0,8675.0,Truckload,DHL Express,3,0.2,0,5375.5,5381.513899999999
SHP100955,Miami,Los Angeles,2158.0,5191.0,LTL,UPS,12,0.37,0,3660.73,3723.596199999997
SHP100956,Los Angeles,Atlanta,2431.0,5018.0,LTL,USPS,12,0.38,1,4410.19,4309.639099999999
SHP100957,Los Angeles,New York,2456.0,3721.0,LTL,FedEx,7,0.36,0,4096.35,4070.5932999999955
SHP100958,Chicago,Atlanta,1842.0,11978.0,Air Freight,FedEx,1,0.32,0,8414.16,8373.938900000001
SHP100959,Atlanta,Miami,1569.0,7342.0,LTL,DHL Express,1,0.15,0,3014.24,3168.950200000002
SHP100960,Houston,New York,1856.0,7051.0,LTL,DHL Express,7,0.26,0,3401.73,3444.5020999999983
SHP100961,New York,Houston,1935.0,12281.0,LTL,USPS,10,0.33,0,3867.98,3889.9510999999993
SHP100962,Chicago,Houston,1956.0,2148.0,LTL,USPS,9,0.27,0,3187.57,3205.064000000003
SHP100963,Chicago,Los Angeles,2459.0,14561.0,LTL,USPS,7,0.41,0,4790.42,4775.1767999999975
SHP100964,Miami,Chicago,1505.0,11159.0,LTL,UPS,10,0.24,0,3268.94,3275.230100000001
SHP100965,New York,Los Angeles,2497.0,8494.0,Air Freight,DHL Express,5,0.24,1,10675.61,10321.304999999991
SHP100966,Miami,Atlanta,1501.0,5111.0,LTL,UPS,8,0.23,0,2694.07,2770.064700000004
SHP100967,Houston,Chicago,1764.0,13076.0,LTL,DHL Express,2,0.25,0,3750.13,3754.5200000000027
SHP100968,Chicago,Houston,1970.0,7470.0,LTL,DHL Express,9,0.32,1,4104.92,4042.7509999999997
SHP100969,Chicago,Los Angeles,2230.0,3314.0,LTL,FedEx,6,0.36,1,4006.6,3957.1430999999952
SHP100970,Atlanta,Houston,1907.0,5485.0,Air Freight,DHL Express,13,0.35,0,7399.77,7465.226000000007
SHP100971,Houston,Atlanta,1900.0,8543.0,Truckload,DHL Express,9,0.39,0,4982.42,5032.1947999999975
SHP100972,Chicago,Miami,1717.0,6741.0,LTL,UPS,2,0.42,0,3202.62,3218.1957999999995
SHP100973,Houston,Atlanta,1969.0,10219.0,Truckload,DHL Express,3,0.39,1,5999.06,5447.439899999995
SHP100974,New York,Los Angeles,2346.0,2813.0,LTL,UPS,12,0.16,1,4056.97,3951.7746000000006
SHP100975,Los Angeles,New York,2361.0,4055.0,LTL,USPS,8,0.37,0,3987.8,3937.5095999999967
SHP100976,Chicago,Atlanta,1770.0,14653.0,Air Freight,DHL Express,1,0.21,0,8652.62,8581.8876
SHP100977,Atlanta,New York,1983.0,3291.0,Truckload,DHL Express,10,0.19,0,4505.86,4661.385499999999
SHP100978,New York,Miami,1825.0,3107.0,Air Freight,UPS,7,0.34,0,6799.77,7245.417499999998
SHP100979,Houston,Chicago,1756.0,600.0,LTL,USPS,7,0.25,0,2753.9,2765.7727999999984
SHP100980,Miami,Atlanta,1637.0,5624.0,Truckload,FedEx,13,0.17,0,4099.1,4179.5944999999965
SHP100981,New York,Miami,1762.0,5461.0,LTL,USPS,1,0.19,1,3535.8,3379.7362999999973
SHP100982,Chicago,Los Angeles,2275.0,1637.0,LTL,UPS,9,0.15,0,3586.07,3617.2046000000037
SHP100983,Houston,Chicago,1866.0,10064.0,Air Freight,USPS,8,0.42,0,8182.45,8161.912999999995
SHP100984,Los Angeles,New York,2421.0,5970.0,LTL,UPS,4,0.16,0,4203.07,4220.914100000002
SHP100985,New York,Houston,2030.0,5310.0,Air Freight,UPS,10,0.21,0,7741.03,7806.260800000001
SHP100986,Chicago,Los Angeles,2270.0,11459.0,Truckload,FedEx,11,0.27,0,6038.2,6299.764800000001
